lon,lat,spring_delta_ndvi
-110.972199,36.62396509,0.717
-110.8607142,36.63791843,0.984
-112.5479969,36.50569879,9.081
-112.4369936,36.52111333,5.744
-112.325945,36.53642499,7.881
-112.1037129,36.56673945,2.37
-111.99253,36.58174214,1.773
-111.8813028,36.59664172,-2.469
-111.7700317,36.61143813,-2.566
-111.658717,36.62613133,0.231
-111.5473589,36.64072124,-3.336
-111.4359576,36.65520782,-2.624
-111.3245136,36.669591,-3.103
-111.213027,36.68387074,-3.495
-111.1014982,36.69804697,-3.914
-110.9899274,36.71211964,-3.85
-110.878315,36.7260887,-1.101
-110.7666611,36.73995409,2.22
-112.5675424,36.59361455,10.561
-112.4564132,36.60904633,5.417
-112.3452387,36.62437514,5.248
-112.2340189,36.63960091,8.339
-112.1227541,36.65472358,3.793
-112.0114448,36.66974311,3.264
-111.900091,36.68465942,1.85
-111.7886932,36.69947246,-0.663
-111.6772516,36.71418218,-0.081
-111.5657664,36.72878852,-3.342
-111.454238,36.74329141,-2.872
-111.3426666,36.75769081,-1.827
-111.2310525,36.77198665,-0.26
-111.1193961,36.78617888,-0.663
-111.0076975,36.80026745,-1.644
-110.8959571,36.8142523,-1.014
-110.7841751,36.82813337,0.492
-112.5871335,36.68152277,11.711
-112.4758783,36.69697187,8.794
-112.3645775,36.71231789,7.957
-112.14184,36.74270046,2.85
-112.0304039,36.75773689,3.034
-111.9189233,36.77267001,2.423
-111.8073985,36.78749976,4.897
-111.6958297,36.80222607,2.607
-111.5842172,36.8168489,1.325
-111.4725613,36.83136818,-0.064
-111.3608623,36.84578386,0.844
-111.2491204,36.86009588,3.345
-111.137336,36.87430418,1.895
-111.0255094,36.88840871,1.304
-110.9136408,36.90240942,0.793
-110.8017304,36.91630624,3.032
-112.6067706,36.76942362,11.996
-112.4953891,36.78489011,13.061
-112.3839617,36.80025343,10.08
-112.2724888,36.8155135,10.977
-112.1609707,36.83067027,2.332
-112.0494076,36.84572368,4.271
-111.9377999,36.86067368,1.761
-111.8261477,36.8755202,0.121
-111.7144515,36.89026318,1.397
-111.6027114,36.90490257,2.5
-111.4909277,36.91943831,1.454
-111.3791008,36.93387034,1.025
-111.2672309,36.9481986,0.722
-111.1553183,36.96242305,0.927
-111.0433633,36.97654361,1.015
-110.9313661,36.99056024,1.511
-112.5149456,36.87280125,12.836
-112.4033914,36.88818193,13.485
-112.2917916,36.90345927,12.654
-112.1801464,36.9186332,4.209
-112.068456,36.93370367,9.212
-111.9567208,36.94867061,0.018
-111.8449411,36.96353397,-0.822
-111.7331171,36.9782937,1.255
-111.6212491,36.99294972,1.171
-112.4228668,36.97610359,10.129
-112.3111398,36.99139826,11.038
-110.8448669,33.1102842,28.924
-110.7383321,33.12417208,28.169
-110.8616609,33.1987755,31.22
-110.7550095,33.21267714,18.379
-110.6483207,33.22647917,25.691
-110.5415945,33.24018153,29.159
-110.8784927,33.28725279,21.486
-110.7717245,33.30116825,23.679
-110.6649186,33.314984,34.225
-110.5580754,33.3287,31.685
-110.451195,33.3423162,35.13
-110.8953624,33.37571623,18.634
-110.788477,33.38964556,27.45
-110.6815539,33.4034751,39.469
-110.5745933,33.4172048,36.959
-110.4675955,33.43083461,41.071
-110.3605607,33.44436449,40.338
-110.2534892,33.45779439,39.339
-110.1463812,33.47112426,18.693
-110.039237,33.48435406,11.977
-111.0192346,33.45012288,19.939
-110.91227,33.46416599,22.095
-110.8052673,33.47810926,33.238
-110.6982267,33.49195265,29.849
-110.5911485,33.5056961,39.369
-110.4840329,33.51933958,37.173
-110.3768802,33.53288303,31.714
-110.2696907,33.54632641,16.265
-110.1624646,33.55966967,5.936
-110.0552022,33.57291278,14.628
-111.0362978,33.53854506,13.435
-110.9292157,33.55260225,24.75
-110.8220954,33.56655952,24.276
-110.714937,33.58041681,17.288
-110.607741,33.59417408,26.743
-110.5005074,33.60783128,16.572
-110.3932367,33.62138836,4.622
-110.1785844,33.64820199,16.838
-110.0712035,33.66145845,13.884
-111.0533995,33.62695384,26.808
-110.9461997,33.64102519,27.773
-110.8389615,33.65499651,24.656
-110.7316852,33.66886777,21.626
-110.624371,33.68263891,19.536
-110.5170192,33.69630988,13.689
-110.40963,33.70988065,13.433
-110.3022038,33.72335117,7.384
-110.1947407,33.73672139,15.597
-110.0872411,33.74999126,14.9
-111.285059,33.68687816,15.741
-111.1778189,33.70116379,29.072
-111.0705399,33.71534941,35.185
-110.963222,33.72943496,24.081
-110.8558657,33.7434204,21.866
-110.7484711,33.75730568,29.715
-110.6410386,33.77109075,22.137
-110.5335683,33.78477557,13.894
-110.4260605,33.79836008,12.671
-110.3185155,33.81184426,11.49
-110.2109336,33.82522804,12.571
-110.1033149,33.83851138,12.689
-111.3024742,33.77523187,17.35
-111.1951161,33.78953195,30.568
-111.0877189,33.80373193,17.445
-110.9802829,33.81783175,17.242
-110.8728082,33.83183136,14.438
-110.7652951,33.84573072,20.212
-110.6577439,33.85952978,18.002
-110.5501549,33.8732285,14.613
-110.4425282,33.88682682,16.162
-110.3348642,33.90032471,10.914
-110.2271632,33.91372211,12.183
-110.1194252,33.92701898,8.895
-110.0116507,33.94021527,22.853
-111.3199287,33.86357259,25.342
-111.2124524,33.87788718,22.84
-111.1049369,33.89210157,13.413
-110.9973823,33.90621572,11.203
-110.889789,33.92022956,10.873
-110.7821572,33.93414307,13.659
-110.6744871,33.94795618,14.511
-110.5667791,33.96166886,11.319
-110.4590333,33.97528104,12.118
-110.35125,33.9887927,11.363
-111.4449779,33.93747107,12.887
-111.3374228,33.95190048,23.766
-111.229828,33.96622964,17.026
-111.1221939,33.98045851,9.94
-111.0145205,33.99458705,12.498
-110.9068084,34.00861519,13.507
-110.7990575,34.0225429,14.146
-111.4626302,34.02577158,18.065
-111.3549565,34.04021572,24.621
-111.247243,34.05455951,17.065
-111.13949,34.06880293,11.86
-111.0316977,34.08294591,14.951
-110.9238663,34.09698841,15.513
-111.37253,34.12851847,23.649
-111.2646975,34.14287696,16.584
-111.1568253,34.15713498,9.834
-111.0489138,34.17129247,12.75
-110.9409631,34.18534939,14.762
-111.6059265,34.18776091,12.317
-111.4980551,34.20233515,14.615
-111.3901434,34.21680892,13.827
-111.2821917,34.23118217,6.539
-111.1742001,34.24545485,6.899
-111.066169,34.25962692,9.777
-111.6238186,34.2760093,13.787
-111.515828,34.29059855,11.89
-111.4077969,34.30508723,10.128
-111.2997256,34.31947531,9.07
-111.1916145,34.33376272,16.193
-111.0834636,34.34794941,14.326
-111.6417514,34.36424561,16.81
-111.5336413,34.37884993,7.67
-111.5514951,34.46708945,9.812
-109.7446457,32.43354526,36.877
-109.6388317,32.4464217,41.407
-109.5329838,32.45919901,40.986
-109.427102,32.47187717,46.378
-109.3211866,32.48445612,32.178
-109.2152379,32.49693583,44.308
-110.3949166,32.44287199,19.268
-110.2891974,32.45635526,17.57
-110.1834426,32.46973958,20.428
-110.0776524,32.48302489,35.545
-109.9718271,32.49621116,32.941
-109.8659668,32.50929835,25.467
-109.7600718,32.52228641,21.147
-109.6541424,32.53517531,32.07
-109.5481789,32.547965,29.977
-109.4421814,32.56065544,35.668
-109.3361502,32.57324659,39.294
-109.2300856,32.58573841,38.778
-110.411069,32.53152116,14.785
-110.3052348,32.54501747,14.683
-110.1993649,32.55841474,19.602
-110.0934594,32.57171292,34.423
-109.9875187,32.58491197,36.043
-109.8815429,32.59801185,20.714
-109.7755324,32.61101252,22.09
-109.6694873,32.62391393,24.384
-109.5634079,32.63671605,31.81
-109.4572945,32.64941882,33.199
-109.3511473,32.66202222,44.903
-109.2449665,32.67452621,30.705
-110.4272574,32.62015513,14.303
-110.321308,32.63366454,8.035
-110.2153227,32.64707482,21.673
-110.1093017,32.66038592,22.863
-110.0032454,32.6735978,24.31
-109.8971539,32.68671043,17.295
-109.7910275,32.69972375,15.246
-109.6848665,32.71263773,20.392
-109.578671,32.72545233,30.769
-109.4724414,32.7381675,37.05
-109.3661779,32.7507832,34.764
-110.4434819,32.70877407,17.581
-110.337417,32.72229663,13.959
-110.2313161,32.73571997,18.888
-110.1251794,32.74904405,20.877
-110.0190072,32.76226882,22.809
-109.9127997,32.77539424,17.104
-109.8065573,32.78842028,21.146
-109.70028,32.80134688,18.728
-109.5939682,32.81417401,24.65
-109.4876222,32.82690162,34.928
-109.3812422,32.83952968,29.185
-110.353562,32.81091391,18.78
-110.2473452,32.82435037,18.437
-110.1410926,32.83768748,23.943
-110.0348043,32.8509252,23.752
-109.9284806,32.86406348,20.854
-109.8221218,32.87710228,24.298
-109.7157281,32.89004156,20.09
-109.6092998,32.90288127,19.508
-109.502837,32.91562138,26.237
-109.3963402,32.92826184,36.573
-110.3697432,32.89951656,23.163
-110.2634103,32.9129662,12.122
-110.1570414,32.92631639,21.097
-110.0506367,32.93956711,23.78
-109.9441966,32.95271829,15.715
-109.8377212,32.96576991,24.396
-109.7312108,32.97872192,24.083
-109.6246656,32.99157428,20.803
-109.518086,33.00432694,27.008
-110.3859606,32.98810474,25.511
-110.2795113,33.00156761,13.035
-110.1730259,33.01493095,23.836
-110.0665047,33.02819471,18.715
-109.9599478,33.04135887,17.525
-109.8533556,33.05442336,19.654
-109.7467283,33.06738815,27.552
-109.640066,33.0802532,28.734
-109.5333692,33.09301847,26.326
-110.4022143,33.07667862,21.431
-110.2956485,33.09015478,20.223
-110.1890464,33.10353132,26.852
-110.0824083,33.11680819,20.139
-109.9757344,33.12998536,21.079
-109.8690251,33.14306279,17.64
-109.7622806,33.15604042,22.51
-109.655501,33.16891822,20.927
-109.5486868,33.18169614,23.778
-110.4185046,33.16523838,36.33
-110.3118219,33.17872788,28.631
-110.2051028,33.19211767,19.941
-110.0983476,33.20540772,22.934
-109.9915565,33.21859796,22.602
-109.8847299,33.23168837,20.86
-109.7778679,33.2446789,20.837
-109.6709708,33.2575695,15.378
-109.5640388,33.27036013,20.805
-110.4348314,33.25378418,31.489
-110.3280316,33.26728709,28.094
-110.2211953,33.28069019,26.732
-110.1143228,33.29399345,25.691
-110.0074142,33.30719683,19.578
-109.90047,33.32030028,19.721
-109.7934903,33.33330375,16.324
-109.6864754,33.34620721,12.822
-109.5794255,33.35901061,18.611
-110.3442778,33.35583256,40.892
-110.2373241,33.36924904,36.417
-110.1303339,33.38256558,17.913
-110.0233077,33.39578214,18.347
-109.9162456,33.40889868,15.89
-109.8091479,33.42191516,17.949
-109.7020149,33.43483153,19.709
-109.5948468,33.44764775,14.368
-109.9320568,33.49748376,11.142
-109.8248409,33.5105133,15.929
-109.7175895,33.52344263,13.967
-109.610303,33.53627172,17.111
-109.1092562,32.50931626,62.555
-109.1239879,32.59813086,46.182
-109.1387525,32.68693073,40.109
-109.2598807,32.76329939,29.974
-109.1535502,32.77571604,32.931
-109.0471865,32.78803309,38.577
-109.2748284,32.85205814,31.287
-109.168381,32.86448696,27.882
-109.0619004,32.8768161,30.002
-109.2898095,32.94080262,31.801
-109.1832451,32.95324367,28.053
-109.0766474,32.96558494,21.679
-109.4114721,33.01697986,29.787
-109.3048242,33.02953301,22.202
-109.1981426,33.04198633,26.736
-109.0914275,33.05433979,23.806
-109.426638,33.1056839,22.961
-109.3198727,33.11824947,15.463
-109.2130736,33.13071512,24.842
-109.1062408,33.14308083,20.03
-109.441838,33.19437414,17.059
-109.3349551,33.20695218,18.973
-109.2280381,33.21943022,22.431
-109.1210875,33.23180822,20.795
-109.4570723,33.28305075,21.931
-109.3500714,33.29564132,14.578
-109.2430364,33.3081318,14.98
-109.1359676,33.32052214,17.003
-109.4723409,33.3717139,27.031
-109.3652218,33.38431705,18.74
-109.2580686,33.39682002,13.721
-109.1508814,33.40922276,15.736
-109.4876439,33.46036377,19.859
-109.1658288,33.49791025,13.641
-109.0584891,33.51022508,14.466
-109.2882347,33.57415711,12.445
-109.1808099,33.5865848,6.383
-109.0733513,33.59891204,11.398
-109.1958251,33.67524658,7.814
-109.3185376,33.75144289,7.378
-109.1031767,33.77624796,6.711
-114.441259,33.03624469,13.04
-114.33553,33.05347343,16.291
-114.673601,33.08936824,2.892
-114.5678517,33.10681048,26.402
-114.4620559,33.12415446,17.932
-114.3562136,33.14140011,16.261
-114.5888083,33.19468785,23.093
-114.4828991,33.21204889,24.314
-114.3769433,33.22931152,19.843
-114.2709413,33.24647569,22.738
-113.4212871,33.38023778,47.088
-114.6098116,33.28254998,12.264
-114.5037888,33.29992816,19.702
-114.3977194,33.31720784,14.981
-114.2916035,33.33438898,17.462
-113.8666804,33.40212697,45.45
-113.7603359,33.41881455,42.795
-113.6539463,33.43540326,39.995
-113.547512,33.45189303,46.758
-113.4410331,33.46828382,40.25
-113.3345099,33.48457557,41.243
-114.6308617,33.37039704,6.556
-114.5247252,33.38779242,14.665
-114.4185419,33.40508923,15.093
-114.3123119,33.42228741,20.728
-113.9933449,33.47328963,30.971
-113.886931,33.49009273,39.773
-113.7804716,33.50679694,40.092
-113.6739671,33.52340218,31.625
-113.5674176,33.5399084,39.107
-113.4608234,33.55631556,41.59
-113.3541848,33.57262359,41.78
-114.5457085,33.47564185,5.464
-114.439411,33.49295585,13.029
-114.3330667,33.51017115,25.22
-114.2266759,33.52728767,21.098
-114.1202389,33.54430538,19.722
-114.0137558,33.5612242,25.591
-113.9072269,33.57804408,35.268
-113.8006525,33.59476498,35.527
-113.6940327,33.61138682,67.76
-113.5873679,33.62790957,34.485
-113.4806582,33.64433316,45.828
-113.3739039,33.66065754,36.544
-114.4603268,33.58080787,11.521
-114.353868,33.59804035,30.615
-114.2473625,33.61517398,18.588
-114.1408106,33.6322087,19.582
-114.0342125,33.64914445,23.224
-113.9275685,33.66598118,29.204
-113.8208787,33.68271884,47.826
-113.7141435,33.69935736,50.878
-113.607363,33.7158967,46.242
-113.5005375,33.7323368,40.979
-113.3936673,33.7486776,38.361
-114.4812895,33.66864544,0.678
-114.3747159,33.68589518,18.229
-114.2680955,33.70304598,20.078
-114.1614285,33.72009779,16.029
-114.0547152,33.73705055,22.816
-113.9479557,33.7539042,18.883
-113.8411504,33.77065869,41.918
-113.7342994,33.78731396,54.93
-113.6274031,33.80386996,40.799
-113.5204616,33.82032664,47.275
-113.4134753,33.83668392,38.031
-114.5022993,33.75646874,-0.098
-114.3956107,33.77373581,14.08
-114.2888751,33.79090386,13.819
-114.1820928,33.80797283,15.039
-114.0752639,33.82494266,23.065
-113.9683888,33.8418133,20.644
-113.8614677,33.8585847,31.866
-113.7545008,33.87525679,37.77
-113.6474884,33.89182952,39.648
-113.5404307,33.90830284,38.653
-113.4333279,33.92467668,40.717
-114.5233563,33.84427793,2.493
-114.4165524,33.8615624,5.768
-114.3097014,33.87874777,11.678
-114.2028035,33.89583397,22.896
-114.0958589,33.91282095,26.892
-113.988868,33.92970866,24.918
-113.8818308,33.94649703,40.428
-113.7747477,33.96318601,56.033
-113.6676189,33.97977554,43.709
-113.5604447,33.99626557,40.245
-113.4532253,34.01265605,38.362
-113.3459609,34.02894691,36.627
-114.4375413,33.94937512,4.667
-114.3305746,33.96657788,22.009
-114.2235609,33.98368139,17.38
-114.1165004,34.00068559,13.475
-114.0093933,34.01759043,19.132
-113.9022398,34.03439585,20.879
-113.7950403,34.05110179,40.283
-113.6877949,34.06770819,37.874
-113.580504,34.08421501,36.496
-113.4731677,34.10062218,35.69
-113.3657862,34.11692966,32.888
-114.3514949,34.05439436,4.276
-114.2443651,34.07151525,12.938
-114.1371884,34.08853674,13.794
-114.0299649,34.10545879,16.44
-113.9226949,34.12228132,30.386
-113.8153787,34.13900429,38.394
-113.7080165,34.15562765,33.1
-113.6006086,34.17215132,39.466
-113.4931552,34.18857526,35.534
-113.3856564,34.20489941,26.926
-114.2652163,34.15933571,11.493
-114.1579231,34.17637457,19.869
-114.050583,34.19331389,19.644
-113.9431963,34.21015362,29.223
-113.5131879,34.27651545,16.937
-113.4055717,34.29285635,23.726
-114.0712478,34.28115592,17.97
-112.5753942,32.50587768,15.779
-112.4699871,32.52139005,12.484
-112.364539,32.53680403,15.407
-112.2590502,32.55211959,17.037
-113.120963,32.51507153,21.132
-113.0156514,32.53109047,23.416
-112.9102975,32.5470112,19.582
-112.8049016,32.56283366,13.403
-112.6994639,32.5785578,22.336
-112.5939847,32.59418357,26.287
-112.4884641,32.60971092,16.279
-112.3829025,32.6251398,16.885
-112.2773,32.64047018,13.177
-113.245543,32.58715256,16.385
-113.140161,32.60328521,16.576
-113.0347365,32.61931962,26.749
-112.9292695,32.63525572,16.977
-112.8237604,32.65109348,10.488
-112.7182093,32.66683283,23.875
-112.6126165,32.68247373,25.141
-112.5069823,32.69801613,25.669
-112.4013069,32.71345998,23.644
-112.2955904,32.72880523,17.858
-113.2648967,32.67533475,12.693
-113.1594017,32.69148301,21.255
-113.053864,32.70753295,19.265
-112.9482836,32.7234845,14.734
-112.842661,32.73933761,13.225
-112.7369963,32.75509224,20.907
-112.6312898,32.77074833,23.177
-112.5255417,32.78630584,33.561
-112.4197522,32.80176471,33.808
-112.3139216,32.8171249,24.499
-112.2080502,32.83238636,16.892
-113.2842935,32.76350115,20.274
-113.1786852,32.77966509,19.041
-113.073034,32.79573062,20.102
-112.9673401,32.81169768,17.426
-112.8616038,32.82756622,26.157
-112.7558252,32.84333619,22.109
-112.6500047,32.85900754,24.619
-112.5441424,32.87458022,27.368
-112.4382387,32.89005418,29.381
-112.3322937,32.90542938,21.161
-112.2263077,32.92070575,17.704
-113.3037334,32.85165194,26.664
-113.1980116,32.86783162,23.274
-113.0922467,32.8839128,20.325
-112.986439,32.89989543,22.869
-112.8805887,32.91577946,19.781
-112.7746961,32.93156484,40.956
-112.6687613,32.94725152,26.496
-112.5627847,32.96283944,25.764
-112.4567664,32.97832855,26.721
-112.3507068,32.99371881,22.394
-112.244606,33.00901017,18.912
-113.3232166,32.93978726,12.447
-113.217381,32.95598275,17.748
-113.1115022,32.97207966,20.158
-113.0055805,32.98807793,21.267
-112.899616,33.00397752,22.439
-112.793609,33.01977837,23.44
-112.6875598,33.03548043,22.131
-112.5814685,33.05108365,28.056
-112.4753355,33.06658798,30.713
-112.369161,33.08199338,22.405
-112.2629452,33.09729978,16.38
-113.2367937,33.04411866,19.721
-113.1308007,33.06023135,23.567
-113.0247647,33.07624533,23.604
-112.9186858,33.09216054,41.415
-112.8125642,33.10797693,32.774
-112.7064003,33.12369444,23.6
-112.6001942,33.13931303,31.208
-112.4939462,33.15483265,28.561
-112.3876565,33.17025324,23.277
-112.2813254,33.18557475,16.056
-112.0685399,33.21592035,14.474
-111.962086,33.23094434,25.885
-111.8555916,33.24586906,63.953
-111.7490571,33.26069445,1.452
-111.6424825,33.27542048,11.711
-113.2562497,33.1322395,25.876
-113.1501423,33.14836806,22.6
-113.0439918,33.16439781,28.661
-112.9377982,33.18032871,33.009
-112.8315618,33.1961607,31.587
-112.7252829,33.21189373,22.328
-112.6189617,33.22752775,26.923
-112.5125985,33.24306271,27.422
-112.4061935,33.25849856,26.186
-112.2997469,33.27383525,22.367
-112.1932589,33.28907272,23.372
-112.0867299,33.30421094,22.48
-111.9801601,33.31924984,10.934
-111.660208,33.36377018,12.671
-113.2757491,33.22034545,34.382
